,client_id,frequency,avg_pagetime,avg_unique_pageviews,transactions,goal2_completions,goal3_completions,goal4_completions,month,date,hour,minute,os,medium,channel,region,browser,device_category,stage,prev_stage1,prev_stage2,prev_stage3,ground_truth
2853,GA1061560657.1596509080,129,38.457364341085274,1.6356589147286822,10,10,10,10,8,6,16,40,iOS,organic,Organic Search,Ontario,Safari,tablet,Normal,Normal,Buyer,Window,Immediate Buyer
2854,GA1070769580.1595441818,10,16.2,0.8,0,0,0,0,7,22,11,22,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
2855,GA1203900327.1591098995,6,49.333333333333336,0.3333333333333333,0,0,0,0,6,2,5,7,iOS,(none),Direct,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2856,GA1019965573.1591476539,4,3.5,2.0,0,0,0,0,6,6,13,49,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2857,GA1192312356.1593388639,4,1.5,2.5,0,0,0,0,6,28,16,58,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2858,GA1046707466.1591316191,2,1.0,1.0,0,0,0,0,6,4,17,16,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2859,GA120349499.1598118171,169,28.90532544378698,1.1597633136094674,0,16,0,0,8,22,16,50,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
2860,GA1031138666.1594509135,2,1.0,3.0,0,0,0,0,7,11,16,12,iOS,cpc,Paid Search,Saskatchewan,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2861,GA1211051319.1592537323,2,0.0,1.0,0,0,0,0,6,18,20,28,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2862,GA1105053124.1593047139,2,1.0,1.0,0,0,0,0,6,24,18,5,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2863,GA1134704236.1596294690,18,23.5,1.0,0,9,0,0,8,1,8,13,Android,organic,Organic Search,Ontario,Chrome,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
2864,GA1189365523.1591454750,16,12.125,1.75,0,0,0,0,6,6,9,10,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2865,GA1224288416.1598543340,2,5.0,1.0,0,0,0,0,8,27,8,49,iOS,cpc,Display,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
2866,GA1207711549.1598081685,2,2.0,1.0,0,0,0,0,8,22,0,34,iOS,(none),Direct,Porto District,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2867,GA103958461.1592863208,2,1.0,1.0,0,0,0,0,6,22,15,0,Linux,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2868,GA1087778643.1591670974,25,22.0,1.6,0,0,0,0,6,8,19,53,iOS,(none),Direct,Ontario,Safari,mobile,Window,Hesistant,Normal,Hesistant,Hesistant Customer
2869,GA1107227211.1592847926,4,5.5,2.0,0,0,0,0,6,22,10,46,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2870,GA1212724682.1594041205,2,0.0,1.0,0,0,0,0,7,6,6,13,Android,referral,Referral,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2871,GA118238425.1591518738,2,12.0,1.0,0,0,0,0,6,7,1,32,iOS,referral,Social,(not set),Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2872,GA1047767940.1592817712,2,1.0,1.0,0,0,0,0,6,22,2,21,Linux,(none),Direct,Delhi,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2873,GA1131730336.1591539702,22,62.45454545454545,0.5454545454545454,0,0,0,0,6,7,8,8,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2874,GA1147169757.1596457789,2,1.0,1.0,0,0,0,0,8,3,5,29,Windows,(none),Direct,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2875,GA1050259883.1594983404,12,6.166666666666667,1.5,0,0,0,0,7,20,16,35,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2876,GA1132113378.1598240372,2,2.0,1.0,0,0,0,0,8,23,20,39,Windows,cpc,Display,Saskatchewan,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2877,GA1021887357.1585921085,2,13.0,1.0,0,0,0,0,6,10,10,23,Android,cpc,Display,(not set),Samsung Internet,mobile,Normal,Normal,Normal,Normal,Other Customers
2878,GA1149935873.1592052752,26,6.923076923076923,1.9230769230769231,0,0,0,0,6,13,6,4,Macintosh,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2879,GA1067988285.1589225063,85,7.6,1.6705882352941177,0,0,0,0,9,9,13,38,iOS,(none),Direct,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2880,GA1077988245.1595738890,14,8.428571428571429,1.8571428571428572,0,0,0,0,7,25,21,54,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2881,GA1092922043.1590756541,26,15.615384615384615,1.3076923076923077,0,0,0,0,5,29,6,3,iOS,organic,Organic Search,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2882,GA1000009377.1591801305,12,7.666666666666667,2.3333333333333335,0,0,0,0,6,10,8,6,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2883,GA1013387029.1590436362,4,7.0,2.0,0,0,0,0,6,10,4,58,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2884,GA1224755250.1591318729,21,7.714285714285714,3.2857142857142856,0,0,0,0,6,4,18,4,Windows,organic,Organic Search,Quebec,Edge,desktop,Window,Window,Normal,Window,Window Shoppers
2885,GA1079363740.1591051268,2,0.0,1.0,0,0,0,0,6,1,15,41,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2886,GA1107259937.1591925881,2,1.0,1.0,0,0,0,0,6,11,18,38,iOS,(none),Direct,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2887,GA1044962798.1593657047,2,0.0,1.0,0,0,0,0,7,1,19,30,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2888,GA1115564035.1591972755,22,16.90909090909091,1.4545454545454546,0,0,0,0,6,12,7,52,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2889,GA1109625779.1586120941,4,3.5,2.0,0,0,0,0,6,3,14,3,iOS,cpc,Paid Search,Saskatchewan,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2890,GA1131977232.1592400777,24,6.375,2.5,0,0,0,0,6,17,6,39,iOS,cpc,Paid Search,Ontario,Safari,mobile,Window,Window,Normal,Window,Window Shoppers
2891,GA1211262563.1598492848,50,13.48,1.3,0,0,0,0,9,1,18,46,iOS,organic,Organic Search,Manitoba,Safari,mobile,Window,Hesistant,Normal,Hesistant,Hesistant Customer
2892,GA1154916405.1592058806,18,44.666666666666664,1.6666666666666667,0,0,0,0,6,14,16,34,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
2893,GA1193450640.1597453316,17,7.0588235294117645,2.235294117647059,0,0,0,0,8,15,4,17,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Window,Window,Window Shoppers
2894,GA102010859.1599588174,6,5.0,1.3333333333333333,0,0,0,0,9,8,11,4,Windows,cpc,Paid Search,New Brunswick,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
2895,GA1031329820.1596401779,10,6.2,1.6,0,0,0,0,8,2,17,44,Windows,organic,Organic Search,Newfoundland and Labrador,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2896,GA1008420069.1595768809,4,5.5,1.5,0,0,0,0,7,26,6,7,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2897,GA1150476202.1591103934,8,13.75,0.5,0,0,0,0,6,2,6,22,Android,(none),Direct,Quebec,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2898,GA1171356406.1594703906,2,5.0,2.0,0,0,0,0,7,13,22,18,iOS,(none),Direct,British Columbia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2899,GA1119856756.1592478489,2,0.0,1.0,0,0,0,0,6,18,4,8,iOS,cpc,Paid Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2900,GA1050079707.1598297939,2,0.0,1.0,0,0,0,0,8,24,12,38,Macintosh,cpc,Paid Search,British Columbia,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
2901,GA1226264870.1590966463,2,1.0,1.0,0,0,0,0,5,31,16,7,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2902,GA1052656013.1590933728,10,6.2,2.4,0,0,0,0,5,31,7,6,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2903,GA1108489736.1592177827,8,11.5,1.75,0,0,0,0,6,14,16,41,Android,organic,Organic Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2904,GA1151048811.1592279512,2,0.0,1.0,0,0,0,0,6,15,20,51,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2905,GA1201171184.1596896459,140,12.15,1.6142857142857143,9,9,9,9,8,28,13,59,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Buyer,Window,Buyer,Buyer,Immediate Buyer
2906,GA1002098172.1591136805,70,19.285714285714285,2.0,0,0,0,0,6,2,15,49,Android,(none),Direct,Newfoundland and Labrador,Chrome,mobile,Window,Hesistant,Normal,Hesistant,Hesistant Customer
2907,GA1092140506.1594984299,28,20.25,1.5,0,7,0,0,7,17,4,17,iOS,referral,Social,Ontario,Safari (in-app),tablet,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
2908,GA1000776564.1591027716,2,2.0,1.0,0,0,0,0,6,1,9,8,Windows,(none),Direct,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2909,GA1077948574.1599534082,2,1.0,2.0,0,0,0,0,9,7,20,1,iOS,(none),Direct,Alberta,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2910,GA1053687621.1592122167,2,10.0,1.0,0,0,0,0,6,14,1,9,Android,cpc,Display,Isfahan,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2911,GA1078469394.1592071274,4,5.5,1.5,0,0,0,0,6,13,11,2,iOS,referral,Social,Gujarat,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2912,GA119764274.1592098944,2,4.0,2.0,0,0,0,0,6,13,18,42,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2913,GA1186596048.1593618418,3,30.0,1.0,0,0,0,0,7,1,8,46,iOS,organic,Organic Search,Alberta,Safari,tablet,Window,Window,Normal,Normal,Other Customers
2914,GA113492883.1592000212,2,1.0,1.0,0,0,0,0,6,12,15,16,iOS,(none),Direct,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2915,GA1012007112.1599516593,9,6.666666666666667,1.3333333333333333,0,0,0,0,9,7,15,11,Android,organic,Organic Search,Alberta,Chrome,mobile,Window,Window,Normal,Window,Other Customers
2916,GA1020143512.1594911204,6,50.0,0.5,0,0,0,0,7,16,7,57,Windows,organic,Organic Search,Manitoba,Chrome,desktop,Window,Window,Normal,Window,Hesistant Customer
2917,GA1201159624.1595626770,6,7.333333333333333,0.6666666666666666,0,0,0,0,7,24,14,41,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
2918,GA1160426173.1596826844,42,6.0,2.4285714285714284,0,0,0,0,8,7,12,13,Android,organic,Organic Search,Ontario,Chrome,mobile,Window,Window,Normal,Window,Window Shoppers
2919,GA1038555619.1589722895,6,3.6666666666666665,1.0,0,0,0,0,8,5,11,0,Android,cpc,Display,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
2920,GA1001429287.1591924036,6,4.666666666666667,1.3333333333333333,0,0,0,0,6,12,6,21,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2921,GA102773765.1598285324,4,5.5,1.5,0,0,0,0,8,24,9,9,Windows,cpc,Paid Search,British Columbia,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2922,GA1052312990.1598839351,10,11.0,1.2,0,0,0,0,8,30,19,6,iOS,organic,Organic Search,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2923,GA1232303969.1591783644,2,6.0,1.0,0,0,0,0,6,10,3,7,Windows,referral,Social,(not set),Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2924,GA1062544050.1597614300,2,2.0,1.0,0,0,0,0,8,16,14,44,iOS,(none),Direct,Newfoundland and Labrador,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2925,GA1098365336.1595307801,4,6.0,2.5,0,0,0,0,7,20,22,4,Linux,(none),Direct,Pennsylvania,Chrome,desktop,Normal,Normal,Normal,Normal,Window Shoppers
2926,GA109721713.1591447012,2,0.0,1.0,0,0,0,0,6,6,5,36,iOS,cpc,Display,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2927,GA1221058439.1591872778,4,1.5,1.0,0,0,0,0,6,13,5,2,Android,cpc,Display,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2928,GA1141386541.1597122683,20,5.2,2.7,0,0,0,0,8,10,22,51,iOS,organic,Organic Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2929,GA1095847918.1586914757,2,1.0,1.0,0,0,0,0,7,8,12,4,iOS,referral,Social,Quebec,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2930,GA10771850.1595377760,2,3.0,2.0,0,0,0,0,7,21,17,29,Android,referral,Social,British Columbia,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2931,GA1102455464.1590716721,175,18.44,1.28,0,0,0,0,5,28,19,19,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Buyer,Hesistant,Hesistant,Hesistant Customer
2932,GA1041881649.1595544195,2,0.0,1.0,0,0,0,0,7,23,15,43,iOS,cpc,Paid Search,Alberta,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2933,GA1213243494.1596081445,4,5.5,2.0,0,0,0,0,7,29,20,58,Android,organic,Organic Search,Newfoundland and Labrador,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2934,GA1228653597.1597527277,2,1.0,1.0,0,0,0,0,8,15,14,34,Macintosh,cpc,Display,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
2935,GA1005558255.1591753342,10,21.0,1.0,0,0,0,0,6,9,18,48,iOS,organic,Organic Search,Ontario,Safari,tablet,Window,Hesistant,Normal,Hesistant,Hesistant Customer
2936,GA1225850245.1590286236,18,7.888888888888889,2.4444444444444446,0,0,0,0,6,7,3,6,Windows,organic,Organic Search,Ontario,Edge,desktop,Normal,Normal,Normal,Normal,Window Shoppers
2937,GA1016401387.1598100107,12,14.166666666666666,1.3333333333333333,0,0,0,0,8,22,5,48,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2938,GA1021734099.1598923665,4,8.0,1.0,0,0,0,0,8,31,18,28,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2939,GA115104846.1599076037,2,1.0,1.0,0,0,0,0,9,2,12,47,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2940,GA1174350293.1598806138,14,9.714285714285714,2.2857142857142856,0,0,0,0,8,30,9,54,iOS,cpc,Paid Search,British Columbia,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2941,GA1127868836.1595591614,2,0.0,1.0,0,0,0,0,7,24,4,53,iOS,cpc,Paid Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2942,GA1051616277.1599433161,2,5.0,3.0,0,0,0,0,9,6,15,59,Macintosh,organic,Organic Search,Alberta,Safari,desktop,Normal,Normal,Normal,Normal,Other Customers
2943,GA100651655.1592849625,2,1.0,1.0,0,0,0,0,6,22,11,13,Android,referral,Social,Ontario,Android Webview,mobile,Normal,Normal,Normal,Normal,Other Customers
2944,GA1050841270.1592856394,2,0.0,1.0,0,0,0,0,6,22,13,6,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2945,GA1144094160.1594948967,6,4.0,1.3333333333333333,0,0,0,0,8,9,2,50,iOS,referral,Social,Nova Scotia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2946,GA1078360408.1586836165,34,11.0,1.1176470588235294,0,0,0,0,8,29,23,8,Android,organic,Organic Search,Quebec,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2947,GA1024136648.1595123834,4,0.0,1.0,0,0,0,0,7,21,8,54,iOS,organic,Organic Search,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2948,GA1044025640.1593723609,2,0.0,1.0,0,0,0,0,7,2,14,0,Windows,cpc,Display,Virginia,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2949,GA1158029523.1591364176,2,3.0,3.0,0,0,0,0,6,5,6,36,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2950,GA1108505448.1592430837,2,0.0,1.0,0,0,0,0,6,17,14,53,iOS,cpc,Display,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2951,GA1138943647.1595347040,4,15.0,1.0,0,0,0,0,7,21,8,58,Windows,referral,Referral,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2952,GA1117659055.1593960086,2,1.0,1.0,0,0,0,0,7,5,7,41,iOS,referral,Social,Ontario,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2953,GA1201740325.1591529800,18,10.333333333333334,2.0,0,0,0,0,6,7,4,44,Macintosh,organic,Organic Search,Quebec,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
2954,GA1041399993.1596572661,2,1.0,1.0,0,0,0,0,8,4,13,24,Android,cpc,Paid Search,Quebec,Samsung Internet,mobile,Normal,Normal,Normal,Normal,Other Customers
2955,GA1110767449.1593450121,2,4.0,1.0,0,0,0,0,6,29,10,2,iOS,cpc,Display,Newfoundland and Labrador,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
2956,GA1036292053.1599596388,2,0.0,1.0,0,0,0,0,9,8,13,19,Windows,cpc,Paid Search,Ontario,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
2957,GA1101881981.1591535692,6,7.666666666666667,1.0,0,0,0,0,6,7,6,16,iOS,referral,Social,British Columbia,Safari (in-app),mobile,Normal,Normal,Normal,Normal,Other Customers
2958,GA1103224451.1597525136,6,8.0,2.0,0,0,0,0,8,15,13,59,Macintosh,organic,Organic Search,Ontario,Safari,desktop,Window,Window,Normal,Window,Other Customers
2959,GA1195401532.1591473758,78,9.461538461538462,2.1923076923076925,0,0,0,0,9,9,14,12,Android,referral,Social,Nova Scotia,Android Webview,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2960,GA1033218322.1597855393,9,11.0,2.0,0,0,0,0,8,19,9,45,Windows,organic,Organic Search,Quebec,Firefox,desktop,Window,Window,Normal,Window,Hesistant Customer
2961,GA1017319067.1594674325,2,2.0,1.0,0,0,0,0,7,13,10,59,Windows,organic,Organic Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2962,GA1198015175.1591906719,18,12.444444444444445,1.3333333333333333,0,0,0,0,6,11,13,26,Macintosh,cpc,Paid Search,Ontario,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
2963,GA1130140695.1591044061,2,1.0,1.0,0,0,0,0,6,1,13,41,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2964,GA1192337591.1593808135,4,4.0,1.5,0,0,0,0,7,4,12,14,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2965,GA1163969040.1591462591,2,0.0,1.0,0,0,0,0,6,6,9,56,Windows,cpc,Paid Search,Ontario,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2966,GA1232820332.1597165801,144,68.8125,1.125,0,9,0,0,8,11,11,9,iOS,organic,Organic Search,Newfoundland and Labrador,Safari,mobile,Window,Buyer,Hesistant,Hesistant,Hesistant Customer
2967,GA1150857025.1591815837,12,12.833333333333334,1.5,0,0,0,0,6,10,12,8,iOS,(none),Direct,Ontario,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2968,GA1165526053.1591909279,10,3.8,2.4,0,0,0,0,6,12,10,53,Android,cpc,Paid Search,Quebec,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2969,GA1142640339.1591489224,6,5.333333333333333,2.0,0,0,0,0,6,6,17,22,Windows,organic,Organic Search,Quebec,Chrome,desktop,Normal,Normal,Normal,Normal,Other Customers
2970,GA1218513053.1592355308,4,3.0,2.0,0,0,0,0,6,17,6,11,Android,cpc,Paid Search,British Columbia,Chrome,mobile,Normal,Normal,Normal,Normal,Other Customers
2971,GA1168273206.1593397717,2,1.0,1.0,0,0,0,0,6,28,19,28,(not set),referral,Social,(not set),(not set),desktop,Normal,Normal,Normal,Normal,Other Customers
2972,GA1002474278.1591138369,4,7.0,1.0,0,0,0,0,6,2,15,53,iOS,(none),Direct,Quebec,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2973,GA1025635332.1591840664,6,9.666666666666666,0.6666666666666666,0,0,0,0,6,10,18,59,iOS,cpc,Paid Search,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Hesistant Customer
2974,GA1111609048.1589255037,2,1.0,1.0,0,0,0,0,6,1,17,19,Android,cpc,Display,Ontario,Chrome,tablet,Normal,Normal,Normal,Normal,Other Customers
2975,GA1104937009.1595821944,8,7.0,1.25,0,0,0,0,7,26,21,40,iOS,organic,Organic Search,Ontario,Safari,tablet,Normal,Normal,Normal,Normal,Other Customers
2976,GA1160746534.1593051700,14,3.857142857142857,2.0714285714285716,0,0,0,0,6,25,19,17,Windows,organic,Organic Search,Ontario,Chrome,desktop,Window,Window,Normal,Window,Window Shoppers
2977,GA1145286199.1595737934,16,16.0,1.5,0,0,0,0,7,25,21,57,Macintosh,organic,Organic Search,Alberta,Safari,desktop,Normal,Normal,Normal,Normal,Hesistant Customer
2978,GA1141846184.1596922029,22,6.909090909090909,2.6363636363636362,0,0,0,0,8,9,7,7,Android,organic,Organic Search,Ontario,Chrome,mobile,Normal,Normal,Normal,Normal,Window Shoppers
2979,GA1125006506.1591104322,2,2.0,1.0,0,0,0,0,6,2,6,25,Windows,organic,Organic Search,Quebec,Edge,desktop,Normal,Normal,Normal,Normal,Other Customers
2980,GA1027006845.1598560635,18,15.666666666666666,1.1666666666666667,0,0,0,0,8,27,14,20,Android,cpc,Paid Search,Ontario,Chrome,mobile,Window,Window,Normal,Window,Hesistant Customer
2981,GA1160632734.1595523497,12,10.333333333333334,1.8333333333333333,0,0,0,0,7,23,10,4,iOS,organic,Organic Search,Quebec,Safari,mobile,Normal,Normal,Normal,Normal,Hesistant Customer
2982,GA1163075868.1593889461,2,1.0,1.0,0,0,0,0,7,4,12,4,iOS,(none),Direct,Nova Scotia,Safari,mobile,Normal,Normal,Normal,Normal,Other Customers
